RLINEv1_2   
SOURCE FILE: Ral2006_Source.txt (8 Sources)
RECEPTOR FILE: Ral2006_Receptors.txt (2 Receptors)
SURFACE FILE: Ral_2006_NO.sfc
Error Limit:  1.000E-03
Displacement Height:      5.000*z0
Concentrations from: Plume and Meander
Roadway configurations used: N 
Roadway #Lanes Option : N 
Integraton option: Numerical
 
 Year, Julian_Day, Hour, X-Coordinate, Y-Coordinate, Z-Coordinate, C_RFS,
    6,    1,    7,       12.930,       30.360,        2.000,   0.109612E+07, 
    6,    1,    7,        9.010,       21.160,        2.000,   0.130740E+07, 
    6,    1,    7,       12.930,       30.360,        2.000,   0.103039E+07, 
    6,    1,    8,        9.010,       21.160,        2.000,   0.143240E+07, 
    6,    1,    8,       12.930,       30.360,        2.000,   0.109457E+07, 
    6,    1,    8,        9.010,       21.160,        2.000,   0.163841E+07, 
    6,    1,    8,       12.930,       30.360,        2.000,   0.128771E+07, 
    6,    1,    8,        9.010,       21.160,        2.000,   0.111505E+07, 
    6,    1,    8,       12.930,       30.360,        2.000,   0.804620E+06, 
    6,    1,    8,        9.010,       21.160,        2.000,   0.116374E+07, 
    6,    1,    8,       12.930,       30.360,        2.000,   0.883774E+06, 
    6,    1,    8,        9.010,       21.160,        2.000,   0.894647E+06, 
    6,    1,    8,       12.930,       30.360,        2.000,   0.673021E+06, 
    6,    1,    8,        9.010,       21.160,        2.000,   0.965743E+06, 
    6,    1,    8,       12.930,       30.360,        2.000,   0.722749E+06, 
    6,    1,    9,        9.010,       21.160,        2.000,   0.890328E+06, 
    6,    1,    9,       12.930,       30.360,        2.000,   0.697122E+06, 
    6,    1,    9,        9.010,       21.160,        2.000,   0.967891E+06, 
    6,    1,    9,       12.930,       30.360,        2.000,   0.755576E+06, 
    6,    1,    9,        9.010,       21.160,        2.000,   0.771544E+06, 
    6,    1,    9,       12.930,       30.360,        2.000,   0.613214E+06, 
    6,    1,    9,        9.010,       21.160,        2.000,   0.902872E+06, 
    6,    1,    9,       12.930,       30.360,        2.000,   0.736415E+06, 
    6,    1,    9,        9.010,       21.160,        2.000,   0.904654E+06, 
    6,    1,    9,       12.930,       30.360,        2.000,   0.680086E+06, 
    6,    1,    9,        9.010,       21.160,        2.000,   0.721150E+06, 
    6,    1,    9,       12.930,       30.360,        2.000,   0.563725E+06, 
    6,    1,   10,        9.010,       21.160,        2.000,   0.648986E+06, 
    6,    1,   10,       12.930,       30.360,        2.000,   0.505992E+06, 
    6,    1,   10,        9.010,       21.160,        2.000,   0.631729E+06, 
    6,    1,   10,       12.930,       30.360,        2.000,   0.504843E+06, 
    6,    1,   10,        9.010,       21.160,        2.000,   0.601743E+06, 
    6,    1,   10,       12.930,       30.360,        2.000,   0.481347E+06, 
    6,    1,   10,        9.010,       21.160,        2.000,   0.563446E+06, 
    6,    1,   10,       12.930,       30.360,        2.000,   0.435521E+06, 
    6,    1,   10,        9.010,       21.160,        2.000,   0.641828E+06, 
    6,    1,   10,       12.930,       30.360,        2.000,   0.503734E+06, 
    6,    1,   10,        9.010,       21.160,        2.000,   0.665247E+06, 
    6,    1,   10,       12.930,       30.360,        2.000,   0.523469E+06, 
    6,    1,   11,        9.010,       21.160,        2.000,   0.660270E+06, 
    6,    1,   11,       12.930,       30.360,        2.000,   0.521772E+06, 
    6,    1,   11,        9.010,       21.160,        2.000,   0.527276E+06, 
    6,    1,   11,       12.930,       30.360,        2.000,   0.402128E+06, 
    6,    1,   11,        9.010,       21.160,        2.000,   0.537122E+06, 
    6,    1,   11,       12.930,       30.360,        2.000,   0.404938E+06, 
    6,    1,   11,        9.010,       21.160,        2.000,   0.659145E+06, 
    6,    1,   11,       12.930,       30.360,        2.000,   0.510386E+06, 
    6,    1,   11,        9.010,       21.160,        2.000,   0.566379E+06, 
    6,    1,   11,       12.930,       30.360,        2.000,   0.422289E+06, 
    6,    1,   11,        9.010,       21.160,        2.000,   0.596962E+06, 
    6,    1,   11,       12.930,       30.360,        2.000,   0.441749E+06, 
    6,    1,   12,        9.010,       21.160,        2.000,   0.448916E+06, 
    6,    1,   12,       12.930,       30.360,        2.000,   0.310137E+06, 
    6,    1,   12,        9.010,       21.160,        2.000,   0.587600E+06, 
    6,    1,   12,       12.930,       30.360,        2.000,   0.454951E+06, 
    6,    1,   12,        9.010,       21.160,        2.000,   0.456020E+06, 
    6,    1,   12,       12.930,       30.360,        2.000,   0.343522E+06, 
    6,    1,   12,        9.010,       21.160,        2.000,   0.538264E+06, 
    6,    1,   12,       12.930,       30.360,        2.000,   0.403453E+06, 
    6,    1,   12,        9.010,       21.160,        2.000,   0.437742E+06, 
    6,    1,   12,       12.930,       30.360,        2.000,   0.299863E+06, 
    6,    1,   12,        9.010,       21.160,        2.000,   0.478987E+06, 
    6,    1,   12,       12.930,       30.360,        2.000,   0.305001E+06, 
    6,    1,   13,        9.010,       21.160,        2.000,   0.433466E+06, 
    6,    1,   13,       12.930,       30.360,        2.000,   0.267519E+06, 
    6,    1,   13,        9.010,       21.160,        2.000,   0.404215E+06, 
    6,    1,   13,       12.930,       30.360,        2.000,   0.257877E+06, 
    6,    1,   13,        9.010,       21.160,        2.000,   0.326511E+06, 
    6,    1,   13,       12.930,       30.360,        2.000,   0.204390E+06, 
    6,    1,   13,        9.010,       21.160,        2.000,   0.430558E+06, 
    6,    1,   13,       12.930,       30.360,        2.000,   0.266000E+06, 
    6,    1,   13,        9.010,       21.160,        2.000,   0.281823E+06, 
    6,    1,   13,       12.930,       30.360,        2.000,   0.169925E+06, 
    6,    1,   13,        9.010,       21.160,        2.000,   0.327032E+06, 
    6,    1,   13,       12.930,       30.360,        2.000,   0.199020E+06, 
